"Name","ak_prop","idx"
"Rockfish_pelagic_shelf",0.927474212857507,42
"Pollock",0.994800418398738,43
"Cod",0.965739041459398,43
"Arrowtooth_flounder",0.878476462247036,43
"Halibut",0.917231820737076,43
"Flathead_sole",0.962136952495386,43
"Rex_sole",0.829170522329673,43
"Flatfish_shallow",0.919255185680982,43
"Flatfish_deep",0.743595931661747,43
"Sablefish",0.810615362015902,43
"Pacific_ocean_perch",0.772025089469905,43
"Rockfish_slope",0.830180820149466,43
"Rockfish_pelagic_shelf",0.927474869794126,43
"Pollock",0.994800532045157,44
"Cod",0.965739150318341,44
"Arrowtooth_flounder",0.878476247373847,44
"Halibut",0.917231428000393,44
"Flathead_sole",0.962137147774328,44
"Rex_sole",0.823306263118615,44
"Flatfish_shallow",0.919255623007488,44
"Flatfish_deep",0.741001710312365,44
"Sablefish",0.810624062930859,44
"Pacific_ocean_perch",0.772022390706275,44
"Rockfish_slope",0.831006306663333,44
"Rockfish_pelagic_shelf",0.927475437452165,44
"Pollock",0.994800629293965,45
"Cod",0.965739241906991,45
"Arrowtooth_flounder",0.878476269898344,45
"Halibut",0.917231043097624,45
"Flathead_sole",0.962137312331546,45
"Rex_sole",0.817635861410315,45
"Flatfish_shallow",0.91925607866717,45
"Flatfish_deep",0.738393014668742,45
"Sablefish",0.810632767106989,45
"Pacific_ocean_perch",0.772019465766814,45
"Rockfish_slope",0.831831336850729,45
"Rockfish_pelagic_shelf",0.927475938134622,45
"Pollock",0.994800713041954,46
"Cod",0.965739323502978,46
"Arrowtooth_flounder",0.878476490939518,46
"Halibut",0.917230715268764,46
"Flathead_sole",0.96213745683929,46
"Rex_sole",0.81227472517926,46
"Flatfish_shallow",0.919256464684496,46
"Flatfish_deep",0.735821797586416,46
"Sablefish",0.810641381934196,46
"Pacific_ocean_perch",0.772016367795849,46
"Rockfish_slope",0.83264195507529,46
"Rockfish_pelagic_shelf",0.927476384390585,46
"Pollock",0.994800785586316,47
"Cod",0.965739393128038,47
"Arrowtooth_flounder",0.878476224033599,47
"Halibut",0.917230425355141,47
"Flathead_sole",0.962137587495702,47
"Rex_sole",0.80729344674607,47
"Flatfish_shallow",0.919256812806739,47
"Flatfish_deep",0.733327253793671,47
"Sablefish",0.810649832120623,47
"Pacific_ocean_perch",0.772013140111065,47
"Rockfish_slope",0.833429007467286,47
"Rockfish_pelagic_shelf",0.927476784259913,47
"Pollock",0.994800848920314,48
"Cod",0.965739454399794,48
"Arrowtooth_flounder",0.878475960808364,48
"Halibut",0.917230182360183,48
"Flathead_sole",0.962137705483054,48
"Rex_sole",0.802679363965526,48
"Flatfish_shallow",0.919257133749641,48
"Flatfish_deep",0.730937155333899,48
"Sablefish",0.810658058546633,48
"Pacific_ocean_perch",0.772009821790624,48
"Rockfish_slope",0.83418663037465,48
"Rockfish_pelagic_shelf",0.927477142615047,48
"Pollock",0.99480095301145,49
"Cod",0.965739557611212,49
"Arrowtooth_flounder",0.878475412913785,49
"Halibut",0.917229828584087,49
"Flathead_sole",0.962137914047371,49
"Rex_sole",0.794486291566049,49
"Flatfish_shallow",0.919257689902566,49
"Flatfish_deep",0.72653153320009,49
"Sablefish",0.810673730124198,49
"Pacific_ocean_perch",0.772003072767008,49
"Rockfish_slope",0.835602560721385,49
"Rockfish_pelagic_shelf",0.927477750388834,49
"Pollock",0.994801044214194,50
"Cod",0.965739657930987,50
"Arrowtooth_flounder",0.878474594377736,50
"Halibut",0.917229549052601,50
"Flathead_sole",0.962138134595736,50
"Rex_sole",0.785924332083138,50
"Flatfish_shallow",0.919258226718805,50
"Flatfish_deep",0.72177508299596,50
"Sablefish",0.810691709719004,50
"Pacific_ocean_perch",0.77199478870867,50
"Rockfish_slope",0.837182090206,50
"Rockfish_pelagic_shelf",0.927478339856676,50
"Pollock",0.994801114892189,51
"Cod",0.965739734075158,51
"Arrowtooth_flounder",0.878474137470199,51
"Halibut",0.917229398483847,51
"Flathead_sole",0.962138317386427,51
"Rex_sole",0.778872215042639,51
"Flatfish_shallow",0.919258613027039,51
"Flatfish_deep",0.717810173894784,51
"Sablefish",0.810707877170131,51
"Pacific_ocean_perch",0.771987121002791,51
"Rockfish_slope",0.838564083620088,51
"Rockfish_pelagic_shelf",0.92747878831083,51
"Pollock",0.994801204125946,52
"Cod",0.965739841625646,52
"Arrowtooth_flounder",0.878473563600162,52
"Halibut",0.917229319925665,52
"Flathead_sole",0.962138595488845,52
"Rex_sole",0.768079068436898,52
"Flatfish_shallow",0.919259144420368,52
"Flatfish_deep",0.711824025142874,52
"Sablefish",0.810734963324586,52
"Pacific_ocean_perch",0.771974481745165,52
"Rockfish_slope",0.840830246517973,52
"Rockfish_pelagic_shelf",0.927479390401051,52
