"Name","ak_prop","idx"
"Skate_big",0.958606788382253,23
"Skate_other",0.963475301873817,23
"Sablefish",0.80959271640089,23
"Pacific_ocean_perch",0.770976538360344,23
"Rockfish_slope",0.823995591524106,23
"Rockfish_pelagic_shelf",0.92731405524273,23
"Rockfish_demersal_shelf",0.563612393100498,23
"Thornyhead",0.774895354951379,23
"Shallow_demersal",0.722092840510561,23
"Deep_demersal",0.999831719765265,23
"Sculpins",0.995558567927771,23
"Shark_demersal",0.992922905662645,24
"Shark_pelagic",0.966827574562198,24
"Dogfish",0.633991205814818,24
"Pollock",0.994733233851644,24
"Cod",0.96528159804882,24
"Arrowtooth_flounder",0.877447620532169,24
"Halibut",0.915830109467456,24
"Flathead_sole",0.961109455577625,24
"Rex_sole",0.784647619641152,24
"Flatfish_shallow",0.915286770754942,24
"Flatfish_deep",0.720069669894915,24
"Skate_longnose",0.856678069846485,24
"Skate_big",0.958606703989681,24
"Skate_other",0.963475357970418,24
"Sablefish",0.80957561347656,24
"Pacific_ocean_perch",0.770966800458053,24
"Rockfish_slope",0.825072594792748,24
"Rockfish_pelagic_shelf",0.927314609357244,24
"Rockfish_demersal_shelf",0.563612477234961,24
"Thornyhead",0.77489544238514,24
"Shallow_demersal",0.72209413721313,24
"Deep_demersal",0.999831720297338,24
"Sculpins",0.995558575720565,24
"Shark_demersal",0.992922905537897,25
"Shark_pelagic",0.966824555386307,25
"Dogfish",0.63399111347617,25
"Pollock",0.994733291660924,25
"Cod",0.96528180193084,25
"Arrowtooth_flounder",0.877447037408609,25
"Halibut",0.915821795328115,25
"Flathead_sole",0.961109595483596,25
"Rex_sole",0.777463155391419,25
"Flatfish_shallow",0.915275423427613,25
"Flatfish_deep",0.715958382385416,25
"Skate_longnose",0.856678132637629,25
"Skate_big",0.958606648561565,25
"Skate_other",0.963475398389433,25
"Sablefish",0.809559955962004,25
"Pacific_ocean_perch",0.770958144692603,25
"Rockfish_slope",0.826008397458859,25
"Rockfish_pelagic_shelf",0.927315030994638,25
"Rockfish_demersal_shelf",0.563612539075102,25
"Thornyhead",0.774895504678412,25
"Shallow_demersal",0.722095267189015,25
"Deep_demersal",0.999831720678069,25
"Sculpins",0.9955585812404,25
"Shark_demersal",0.99292290772551,26
"Shark_pelagic",0.966820211687932,26
"Dogfish",0.633990969004428,26
"Pollock",0.994733359499324,26
"Cod",0.965282090704745,26
"Arrowtooth_flounder",0.8774462254172,26
"Halibut",0.915809109597784,26
"Flathead_sole",0.961109807549457,26
"Rex_sole",0.766483282814479,26
"Flatfish_shallow",0.915260953777951,26
"Flatfish_deep",0.709735000541697,26
"Skate_longnose",0.856678203525566,26
"Skate_big",0.95860657928301,26
"Skate_other",0.963475447807203,26
"Sablefish",0.8095336035406,26
"Pacific_ocean_perch",0.770944488671222,26
"Rockfish_slope",0.827531679341702,26
"Rockfish_pelagic_shelf",0.927315598826303,26
"Rockfish_demersal_shelf",0.563612611702362,26
"Thornyhead",0.77489558297537,26
"Shallow_demersal",0.722096470931103,26
"Deep_demersal",0.99983172116301,26
"Sculpins",0.995558587997534,26
"Shark_demersal",0.993068797362192,27
"Shark_pelagic",0.967990813829834,27
"Dogfish",0.672449353534254,27
"Pollock",0.994800071224328,27
"Cod",0.965738642288156,27
"Arrowtooth_flounder",0.878476977216763,27
"Halibut",0.917233450920705,27
"Flathead_sole",0.962136223380686,27
"Rex_sole",0.845242125994058,27
"Flatfish_shallow",0.919253908546999,27
"Flatfish_deep",0.750646295602393,27
"Skate_longnose",0.859396920985172,27
"Skate_big",0.961512510920265,27
"Skate_other",0.963831077097401,27
"Sablefish",0.810590587875612,27
"Pacific_ocean_perch",0.772031921553852,27
"Rockfish_slope",0.828020978627931,27
"Rockfish_pelagic_shelf",0.927472625217083,27
"Rockfish_demersal_shelf",0.565145866075339,27
"Thornyhead",0.77552474931379,27
"Shallow_demersal",0.725108258055433,27
"Deep_demersal",0.9998336672995,27
"Sculpins",0.99677352361088,27
"Shark_demersal",0.993068772528726,28
"Shark_pelagic",0.967988045090119,28
"Dogfish",0.672448836419723,28
"Pollock",0.994800179055802,28
"Cod",0.965738774442002,28
"Arrowtooth_flounder",0.878477527233266,28
"Halibut",0.917232863034767,28
"Flathead_sole",0.962136473816299,28
"Rex_sole",0.840472883077618,28
"Flatfish_shallow",0.919254317102641,28
"Flatfish_deep",0.748484402974031,28
"Skate_longnose",0.859397076330408,28
"Skate_big",0.96151246190329,28
"Skate_other",0.96383115117033,28
"Sablefish",0.810598447121396,28
"Pacific_ocean_perch",0.772029792411829,28
"Rockfish_slope",0.828653946630125,28
"Rockfish_pelagic_shelf",0.927473475130234,28
"Rockfish_demersal_shelf",0.565146129567895,28
"Thornyhead",0.775524839966174,28
"Shallow_demersal",0.725116543985392,28
"Deep_demersal",0.999833668064626,28
"Sculpins",0.996773536585801,28
"Shark_demersal",0.993068747434361,29
"Shark_pelagic",0.967985428088587,29
"Dogfish",0.672448519836866,29
"Pollock",0.994800279019761,29
"Cod",0.965738897813195,29
"Arrowtooth_flounder",0.878477842101296,29
"Halibut",0.917232317270785,29
"Flathead_sole",0.962136679305388,29
"Rex_sole",0.835100796393263,29
"Flatfish_shallow",0.919254718228747,29
"Flatfish_deep",0.746111887060629,29
"Skate_longnose",0.859397208631344,29
"Skate_big",0.961512413171006,29
"Skate_other",0.963831218941933,29
"Sablefish",0.810606752318566,29
"Pacific_ocean_perch",0.772027447653446,29
"Rockfish_slope",0.829348498176358,29
"Rockfish_pelagic_shelf",0.927474199027347,29
"Rockfish_demersal_shelf",0.565146370759861,29
"Thornyhead",0.775524921382557,29
"Shallow_demersal",0.725122857174641,29
"Deep_demersal",0.99983366875724,29
"Sculpins",0.996773547859638,29
"Shark_demersal",0.993068722336241,30
"Shark_pelagic",0.967982644660008,30
"Dogfish",0.672448212320916,30
"Pollock",0.994800367057397,30
"Cod",0.965739009497435,30
"Arrowtooth_flounder",0.878477589814333,30
"Halibut",0.917231807835328,30
"Flathead_sole",0.962136846373277,30
"Rex_sole",0.829448495456672,30
"Flatfish_shallow",0.919255100011752,30
"Flatfish_deep",0.743593752699915,30
"Skate_longnose",0.859397321427764,30
"Skate_big",0.961512364962579,30
"Skate_other",0.963831278142887,30
"Sablefish",0.810615298448883,30
"Pacific_ocean_perch",0.772024862603654,30
"Rockfish_slope",0.830086806316456,30
"Rockfish_pelagic_shelf",0.927474830953033,30
"Rockfish_demersal_shelf",0.565146593459871,30
"Thornyhead",0.775524993940115,30
"Shallow_demersal",0.725128337679267,30
"Deep_demersal",0.999833669383844,30
"Sculpins",0.99677355789555,30
"Shark_demersal",0.993068696979147,31
"Shark_pelagic",0.96797982016999,31
"Dogfish",0.672447932340842,31
"Pollock",0.994800454654151,31
"Cod",0.965739108902214,31
"Arrowtooth_flounder",0.878477985424892,31
"Halibut",0.917231356793499,31
"Flathead_sole",0.962136990013113,31
"Rex_sole",0.823770299290062,31
"Flatfish_shallow",0.919255479767255,31
"Flatfish_deep",0.740998908892467,31
"Skate_longnose",0.859397420047222,31
"Skate_big",0.961512317489671,31
"Skate_other",0.9638313302558,31
"Sablefish",0.810623986364155,31
"Pacific_ocean_perch",0.772022057461749,31
"Rockfish_slope",0.830853936872264,31
"Rockfish_pelagic_shelf",0.927475391049798,31
"Rockfish_demersal_shelf",0.565146802806008,31
"Thornyhead",0.775525059159534,31
"Shallow_demersal",0.725133215498648,31
"Deep_demersal",0.999833669950052,31
