Time KWT WHT KWR DOL WHG WHH WHB SSL PIN BDF BDI BSF BSI SHD SHP DOG POL COD HER ATF HAL FHS REX FFS FFD SKL SKB SKO SBF POP RFS RFP RFD THO DFS DFD SCU OCT SQD SCH SCM SCO SPI SSO HAK CAP SAN FOS EUL TAN KIN CRO PAN PWN EBC BG COR SPG BFF BIV TsActKWT TsActWHT TsActKWR TsActDOL TsActWHG TsActWHH TsActWHB TsActSSL TsActPIN TsActBDF TsActBDI TsActBSF TsActBSI TsActSHD TsActSHP TsActDOG TsActPOL TsActCOD TsActHER TsActATF TsActHAL TsActFHS TsActREX TsActFFS TsActFFD TsActSKL TsActSKB TsActSKO TsActSBF TsActPOP TsActRFS TsActRFP TsActRFD TsActTHO TsActDFS TsActDFD TsActSCU TsActOCT TsActSQD TsActSCH TsActSCM TsActSCO TsActSPI TsActSSO TsActHAK TsActCAP TsActSAN TsActFOS TsActEUL TsActTAN TsActKIN TsActCRO TsActPAN TsActPWN TsActEBC TsActBG TsActCOR TsActSPG TsActBFF TsActBIV
1.496500e+04 6.172497 21.954514 26.994069 15.329950 1253.734386 485.178007 520.829815 26.726954 86.521016 10.822164 0.265661 1.830102 1.936013 63.855925 824.121658 454.171313 151387.877286 169872.931204 36338.749687 82645.500069 48931.469748 22499.905084 11251.640779 30455.962352 4739.384592 469.169960 959.697614 460.834634 6866.770919 4231.665449 6155.274949 1183.388409 1368.156048 696.298501 34598.293269 2878.278608 1359.263357 219.066768 54.353682 108.722255 27854.222948 2072.092887 63.882748 859.555640 7306.429008 214188.534973 76765.375386 43434.809494 6234.210749 295.422283 0.000000 0.001547 0.000212 0.000000 0.000080 0.012022 0.000000 0.000000 0.000000 0.003420 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.533000e+04 6.134797 21.917836 26.928886 15.159396 1236.398372 479.767388 524.949670 26.416570 86.086640 10.767594 0.261545 1.830699 1.952372 64.764228 812.453165 471.308579 149792.255700 167674.967458 36428.584151 82413.793155 48391.513907 22025.998289 11357.076175 30423.873045 4738.360369 463.485114 935.456135 459.712747 6863.017769 4222.521301 6158.276273 1170.973078 1369.637037 699.512667 34391.371986 2883.966050 1343.230849 224.719227 54.780054 132.846533 12180.666728 1991.835899 16589.192853 1167.414708 9010.595018 214777.784178 76956.571819 43066.826080 6153.047338 301.777345 0.000000 0.001534 0.000202 0.000000 0.000078 0.012191 0.000000 0.000000 0.000000 0.003392 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.569500e+04 6.095672 21.885288 26.859170 14.992266 1219.271879 474.990672 529.063776 26.124179 85.692670 10.717083 0.257589 1.831278 1.968218 65.675906 824.473296 488.485062 148336.676118 165643.909466 36483.963218 82200.819089 47883.806322 21565.414051 11455.311395 30390.837114 4735.400380 457.973534 912.187732 458.646754 6860.782660 4215.071929 6161.731242 1159.050762 1370.951603 702.782139 34198.444610 2889.365201 1328.005987 230.453726 55.209017 90.215481 741.471491 1982.872572 62.817434 897.936792 10216.776621 215346.293467 77132.437641 42559.078582 6087.772519 308.108851 0.000000 0.001511 0.000192 0.000000 0.000075 0.012363 0.000000 0.000000 0.000000 0.003368 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.606000e+04 6.055262 21.856734 26.784615 14.827815 1202.319817 470.743283 533.171620 25.847752 85.318930 10.670044 0.253785 1.831814 1.983536 66.589497 829.909661 505.715656 146844.273767 163539.681184 36344.894107 81979.940186 47371.303095 21111.338883 11546.285575 30354.361981 4730.733640 452.191110 887.948362 457.319274 6857.404413 4206.322725 6165.052070 1146.598560 1371.624085 706.022164 33997.164894 2894.531644 1312.535777 236.258856 55.640725 58.808932 685.500360 2005.433382 16373.483454 534.573732 10726.143179 215779.726710 77288.568756 42080.993570 6031.293990 314.407171 0.000000 0.001488 0.000183 0.000000 0.000073 0.012539 0.000000 0.000000 0.000000 0.003347 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.642500e+04 6.013707 21.830762 26.705911 14.665995 1185.612735 466.972836 537.286350 25.584314 84.951066 10.626698 0.250122 1.832326 1.998373 67.505675 838.785257 523.027101 145356.621200 161513.076043 36204.937812 81759.104276 46873.258045 20668.921695 11631.616837 30317.313475 4724.580110 446.456123 863.863455 456.003418 6854.485623 4197.468660 6169.060092 1134.534107 1372.312979 709.342077 33802.163949 2899.623790 1297.664653 242.137632 56.076601 68.109602 21224.436555 1930.187704 61.861253 524.167574 10544.787776 216150.218713 77446.559039 41828.930462 5976.201305 320.665546 0.000000 0.001470 0.000174 0.000000 0.000070 0.012717 0.000000 0.000000 0.000000 0.003329 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.679000e+04 5.971137 21.807655 26.622162 14.506818 1169.200176 463.465704 541.403760 25.332295 84.583822 10.586849 0.246592 1.832818 2.012754 68.424698 825.945815 540.447208 143965.988977 159679.120367 36239.076386 81552.506984 46403.366262 20239.960336 11710.786494 30281.386031 4717.117960 440.935493 841.173236 454.805528 6853.615438 4191.117604 6174.305137 1123.619864 1373.106394 712.795489 33625.077347 2904.764105 1283.822143 248.092444 56.518251 105.624391 18933.849156 1940.877498 16135.609870 824.797357 9868.753374 216568.461228 77618.054530 41823.030425 5926.363693 326.877616 0.000000 0.001460 0.000166 0.000000 0.000068 0.012899 0.000000 0.000000 0.000000 0.003314 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.715500e+04 5.927682 21.787673 26.536746 14.350563 1153.089759 460.354460 545.521522 25.094660 84.246164 10.550008 0.243192 1.833295 2.026683 69.348423 830.015807 558.017236 142740.403035 158072.844971 36358.796180 81371.874967 45972.161880 19823.243308 11785.653606 30245.722273 4708.476593 435.669747 820.614437 453.764389 6855.467341 4187.848129 6180.849327 1113.758685 1374.018125 716.391418 33466.821449 2910.014184 1271.073173 254.125182 56.965822 122.362770 4291.419227 1946.977845 60.918547 1069.573113 8872.877520 217016.718126 77790.922939 41939.096637 5882.351445 333.036617 0.000000 0.001445 0.000158 0.000000 0.000065 0.013085 0.000000 0.000000 0.000000 0.003302 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.752000e+04 5.883442 21.770500 26.449259 14.197172 1137.222568 457.579744 549.635889 24.871630 83.935991 10.515489 0.239915 1.833733 2.040134 70.276127 832.697974 575.736241 141532.226493 156424.688167 36336.257873 81199.870408 45546.005340 19407.131244 11856.331424 30207.349320 4698.789308 430.207514 800.460999 452.535496 6857.471371 4184.671461 6187.845920 1103.650925 1374.388987 720.012469 33303.579280 2915.389969 1258.248455 260.222723 57.418249 80.512833 129.863171 1883.808403 15952.252514 793.456643 7736.888013 217407.229163 77948.347378 42068.929952 5839.762378 339.134827 0.000000 0.001424 0.000151 0.000000 0.000063 0.013274 0.000000 0.000000 0.000000 0.003293 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.788500e+04 5.838497 21.755679 26.361383 14.046260 1121.609969 455.203438 553.753394 24.660949 83.638944 10.483363 0.236753 1.834142 2.053126 71.207607 846.760742 593.617653 140293.704232 154711.283504 36170.910891 81024.912305 45121.965590 18987.653389 11922.502436 30167.041114 4688.201761 424.603454 780.493044 451.184103 6858.961104 4180.053875 6195.396145 1093.245358 1374.500447 723.680630 33133.918099 2920.980154 1245.426344 266.380772 57.874889 55.250683 7420.578874 1898.478653 60.120897 486.749671 6578.394920 217746.234960 78098.013728 42264.476362 5794.188784 345.166862 0.000000 0.001404 0.000143 0.000000 0.000060 0.013466 0.000000 0.000000 0.000000 0.003286 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.825000e+04 5.792931 21.742171 26.270343 13.897690 1106.304739 452.965555 557.889464 24.458883 83.332630 10.453786 0.233698 1.834539 2.065696 72.142406 836.181246 611.634675 139080.952539 153061.848281 36110.952380 80854.141512 44712.049156 18569.230911 11983.782723 30126.395824 4676.719857 419.100630 761.318905 449.870017 6861.231023 4176.554811 6204.127870 1083.575729 1374.637906 727.461451 32971.005383 2926.905952 1233.147073 272.600764 58.336706 67.158798 27109.933265 1887.286528 15744.090686 507.488891 5500.774628 218115.672197 78268.623880 42561.372053 5750.150880 351.128929 0.000000 0.001394 0.000137 0.000000 0.000058 0.013662 0.000000 0.000000 0.000000 0.003283 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.861500e+04 5.746852 21.732285 26.178987 13.751907 1091.343584 450.937524 562.035798 24.267212 83.040749 10.426569 0.230750 1.834941 2.077863 73.082571 835.387048 629.859984 138022.138527 151640.582941 36213.042443 80703.906605 44339.627459 18152.278894 12041.996738 30087.558207 4664.440906 413.968647 744.106044 448.785638 6866.331433 4176.375538 6214.489260 1075.188887 1375.069046 731.411815 32827.795261 2933.232834 1222.000913 278.889689 58.804573 102.990530 10340.044612 1842.935825 59.272624 796.431280 4556.193997 218553.641383 78456.107721 42850.147398 5711.916102 357.018820 0.000000 0.001383 0.000130 0.000000 0.000056 0.013862 0.000000 0.000000 0.000000 0.003281 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.898000e+04 5.700289 21.725129 26.087172 13.609092 1076.662601 449.117760 566.183102 24.087615 82.774373 10.401019 0.227903 1.835328 2.089603 74.027819 833.956533 648.320715 137017.021173 150247.864931 36245.614136 80563.870021 43977.917899 17731.771406 12096.617972 30047.989198 4651.492087 408.834015 727.140254 447.624041 6872.385389 4177.301823 6225.627564 1066.891785 1375.105787 735.415605 32684.269011 2939.945685 1210.968067 285.234832 59.277796 112.867530 308.000591 1860.499850 15568.340440 984.246638 3851.185736 218986.642583 78635.248551 42996.203930 5676.534830 362.832410 0.000000 0.001366 0.000124 0.000000 0.000054 0.014065 0.000000 0.000000 0.000000 0.003282 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.934500e+04 5.653233 21.720581 25.996982 13.469043 1062.244368 447.619421 570.331407 23.919230 82.525447 10.377062 0.225153 1.835706 2.100926 74.978036 849.355499 667.040241 135967.844056 148794.277891 36087.085134 80423.561575 43617.409178 17307.798127 12149.610396 30007.143025 4638.005082 403.616832 709.798148 446.344579 6877.996359 4176.576206 6237.248664 1058.102498 1374.813671 739.449509 32532.538399 2947.076124 1199.793662 291.628028 59.754405 72.514837 1424.090797 1834.800477 58.537105 706.740637 4137.649745 219356.978051 78793.330168 43018.286735 5632.386701 368.567088 0.000000 0.001347 0.000118 0.000000 0.000051 0.014272 0.000000 0.000000 0.000000 0.003286 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.971000e+04 5.605747 21.716303 25.905438 13.331515 1048.122604 446.201206 574.494808 23.758276 82.265333 10.354906 0.222496 1.836082 2.111864 75.932298 841.544555 686.030807 134884.777109 147334.480601 35958.621580 80281.059961 43262.766280 16884.733331 12199.573378 29966.161820 4624.094964 398.464233 692.343847 445.046753 6883.656986 4175.778112 6249.875370 1049.624002 1374.420203 743.554862 32383.503016 2954.664296 1188.811309 298.067342 60.233009 52.477584 25582.207753 1802.530343 15384.097806 448.569867 5905.101828 219707.650023 78955.897665 42915.401297 5580.462171 374.221922 0.000000 0.001336 0.000112 0.000000 0.000049 0.014483 0.000000 0.000000 0.000000 0.003293 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.007500e+04 5.557955 21.713899 25.814647 13.196746 1034.343722 444.893380 578.667644 23.605325 82.009240 10.334595 0.219927 1.836477 2.122447 76.892354 838.763818 705.358689 133911.296909 146067.155407 36005.089309 80151.427082 42941.004655 16470.974746 12247.092155 29927.916844 4609.848057 393.704984 676.198286 443.983739 6891.762063 4177.795372 6264.115906 1042.374389 1374.364905 747.812185 32256.351640 2962.703202 1178.840308 304.562903 60.713824 66.597516 16030.268527 1819.968287 57.767411 495.110200 8076.248026 220101.686901 79134.596665 42617.184724 5532.461668 379.798250 0.000000 0.001327 0.000107 0.000000 0.000047 0.014698 0.000000 0.000000 0.000000 0.003302 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.044000e+04 5.509976 21.714269 25.724621 13.064882 1020.871175 443.685972 582.838713 23.461626 81.771129 10.315619 0.217444 1.836876 2.132668 77.858187 830.052370 725.048926 133022.043337 144891.905586 36091.676696 80032.950481 42637.933131 16065.416839 12293.357012 29890.708492 4595.326661 389.117506 660.903137 442.957379 6901.577028 4182.062344 6279.325704 1035.706191 1374.129791 752.142986 32139.209767 2971.161207 1169.272157 311.106236 61.198302 100.461637 2457.168975 1791.534093 15216.328322 771.922580 9774.896409 220532.443732 79313.694120 42136.323131 5500.150103 385.295694 0.000000 0.001316 0.000102 0.000000 0.000045 0.014917 0.000000 0.000000 0.000000 0.003313 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.080500e+04 5.461913 21.716781 25.637480 12.935889 1007.675630 442.710292 587.000288 23.327872 81.558834 10.297746 0.215047 1.837279 2.142529 78.830310 843.767940 745.122624 132135.005613 143698.036586 36029.682333 79920.758287 42342.671674 15667.694071 12337.586866 29853.165026 4580.596141 384.550089 645.909124 441.868758 6911.561997 4185.661341 6294.960216 1028.733678 1373.616217 756.497585 32020.908428 2980.047062 1159.689862 317.688450 61.686829 104.148316 236.472694 1770.001477 57.097198 908.676816 10626.456771 220947.420922 79480.642657 41607.482527 5478.608865 390.714530 0.000000 0.001298 0.000097 0.000000 0.000043 0.015139 0.000000 0.000000 0.000000 0.003327 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.117000e+04 5.413878 21.721251 25.551399 12.809403 994.742489 441.820683 591.161285 23.200581 81.343588 10.281027 0.212725 1.837683 2.152047 79.807182 841.189537 765.571864 131169.374254 142409.912606 35879.286772 79803.246577 42042.667756 15277.903383 12379.332909 29814.407688 4565.722917 379.915587 630.594270 440.642245 6920.518422 4187.531185 6310.957359 1021.393048 1372.744149 760.852655 31896.841447 2989.387303 1149.869499 324.298574 62.179603 65.847662 12173.648153 1778.109087 15064.072579 634.519128 10679.285299 221320.358789 79644.487629 41252.871913 5454.533158 396.055494 0.000000 0.001285 0.000092 0.000000 0.000041 0.015366 0.000000 0.000000 0.000000 0.003344 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.153500e+04 5.365917 21.727962 25.466798 12.685350 982.127731 440.970383 595.330526 23.078336 81.124527 10.265744 0.210476 1.838106 2.161269 80.790030 839.940781 786.441573 130248.396904 141242.847055 35857.486281 79692.342337 41766.306907 14903.369859 12419.232757 29777.513370 4550.759220 375.574923 616.149181 439.577043 6930.908930 4190.740379 6328.256717 1014.914521 1372.157611 765.312624 31788.749256 2999.224388 1140.771582 330.948660 62.677705 50.349847 24680.593415 1748.511543 56.428779 418.188748 10106.018401 221692.516567 79824.804149 41170.385580 5431.122891 401.322350 0.000000 0.001277 0.000088 0.000000 0.000039 0.015597 0.000000 0.000000 0.000000 0.003363 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.190000e+04 5.318055 21.737282 25.383496 12.563877 969.821708 440.107921 599.497897 22.961804 80.911210 10.251591 0.208295 1.838542 2.170192 81.778935 825.800235 807.763648 129417.089354 140201.625901 35958.058746 79587.891938 41511.164412 14542.527638 12455.934198 29741.595408 4535.727308 371.472897 602.626121 438.600959 6943.361563 4196.682764 6346.699490 1009.332751 1371.570365 769.851171 31694.297238 3009.507898 1132.239963 337.636639 63.182643 66.312426 8243.234301 1739.710193 14899.852278 486.295469 9114.234069 222098.647318 80018.510638 41264.291028 5411.457540 406.516874 0.000000 0.001269 0.000084 0.000000 0.000037 0.015832 0.000000 0.000000 0.000000 0.003384 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.226500e+04 5.270304 21.749314 25.303411 12.444945 957.780550 439.412825 603.655448 22.853543 80.725962 10.238219 0.206181 1.838988 2.178813 82.774777 837.113952 829.531663 128629.677480 139194.858093 35967.387752 79487.105593 41268.806538 14192.482452 12489.715571 29705.081574 4520.292105 367.451090 589.578229 437.605990 6956.507952 4203.143593 6365.815659 1003.735320 1370.786905 774.412496 31600.065741 3020.154753 1123.858120 344.354910 63.694570 97.977076 145.879751 1741.452542 55.794611 750.065068 7939.392312 222524.535964 80208.782511 41389.536561 5392.526454 411.641399 0.000000 0.001253 0.000080 0.000000 0.000035 0.016072 0.000000 0.000000 0.000000 0.003408 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
